"Bowling Green","MO","-91.1951437","39.3419891"
"Wyatt","WV","-80.3534209","39.4350857"
"Melbourne Beach","FL","-80.5603303","28.0683496"
"Gilchrist","TX","-94.4890794","29.5124537"
"Putney","KY","-83.2262868","36.9053682"
"Pleasantville","PA","-79.7367151","40.6220107"
"Marshall","AK","-162.0811110","61.8777778"
"Howland","ME","-68.6636391","45.2386668"
"State Road","NC","-80.8675723","36.3259668"
"Skaneateles","NY","-76.4291017","42.9470110"
"Herndon","KY","-87.5652907","36.7336584"
"Blandford","MA","-72.9273224","42.1806463"
"White","SD","-96.6497736","44.4346879"
"Nashville","IN","-86.2437941","39.2109464"
"Bay Saint Louis","MS","-89.3300461","30.3088076"
"Lake Helen","FL","-81.2333936","28.9808195"
"Anawalt","WV","-81.4364928","37.3359486"
"Claire City","SD","-97.1036974","45.8571812"
"Mattson","MS","-90.5100961","34.0978885"
"Bowdoinham","ME","-69.8983829","44.0100773"
"Atlantic Beach","FL","-81.3986960","30.3344077"
"Arriba","CO","-103.2754955","39.2860997"
"La Rue","OH","-83.3846442","40.5764456"
"Sterling","NE","-96.3766940","40.4631810"
"Wallace","SC","-79.8414522","34.7201566"
"Ely","NV","-114.8886296","39.2474393"
"Falkland","NC","-77.5130257","35.6993257"
"Onalaska","WI","-91.2351393","43.8844092"
"Scottsville","KY","-86.1905424","36.7533781"
"Pequea","PA","-76.3671830","39.8881566"
"Jackson","NJ","-74.8623849","39.7765048"
"Clinton","WA","-122.3556962","47.9784276"
"Southfields","NY","-74.1754241","41.2448159"
"Maywood","IL","-87.8431155","41.8791979"
"Alsen","ND","-98.7048487","48.6305626"
"Canton Center","CT","-72.9151019","41.8564862"
"Manhasset","NY","-73.6995749","40.7978787"
"Bath","NY","-77.3177577","42.3370164"
"Red Ash","VA","-81.8709534","37.1134458"
"Ellenboro","WV","-81.0562217","39.2645232"
"Torrance","CA","-118.3406288","33.8358492"
"South Webster","OH","-82.7268333","38.8134097"
"Millican","TX","-96.2024593","30.4685377"
"Neptune Beach","FL","-81.3964734","30.3119080"
"Rayville","MO","-94.0629983","39.3483420"
"Saint Bonifacius","MN","-93.7474636","44.9055181"
"Pittsview","AL","-85.1632685","32.1882071"
"Marine on Saint Croix","MN","-92.7710451","45.3666305"
"Chester Springs","PA","-75.6168681","40.0951037"
"Horton","KS","-95.5263689","39.6605573"
"Celina","TX","-96.7844417","33.3245586"
"Daniels","WV","-81.1228751","37.7431715"
"Brainard","NE","-97.0039204","41.1838999"
"Sparks","NE","-100.2559607","42.9411166"
"Absecon","NJ","-74.4957076","39.4284503"
"Jesse","WV","-81.5731631","37.6681673"
"Essex","MA","-70.7828255","42.6320389"
"Woodland","NC","-77.2127436","36.3315434"
"Du Quoin","IL","-89.2361935","38.0114393"
"Incline Village","NV","-119.9729674","39.2512962"
"Lee Vining","CA","-119.1218156","37.9574254"
"Horse Shoe","NC","-82.5565108","35.3431711"
"Key Largo","FL","-80.4472802","25.0865151"
"Jolley","IA","-94.7188696","42.4788677"
"Doylestown","PA","-75.1298939","40.3101063"
"Alexander","KS","-99.5531697","38.4694588"
"Fort Leonard Wood","MO","-92.1247020","37.7705800"
"Sedalia","MO","-93.2282613","38.7044609"
"Grassy","MO","-90.1237172","37.2608857"
"Taiban","NM","-104.0091348","34.4400690"
"Plattsmouth","NE","-95.8971410","41.0079000"
"Endwell","NY","-76.0210340","42.1128525"
"University Park","IA","-92.6157800","41.2867080"
"Hillman","MN","-93.8881710","46.0089810"
"Loganville","PA","-76.7074696","39.8556564"
"Kanorado","KS","-102.0379595","39.3330542"
"Walnut Grove","MS","-90.7695473","34.1403853"
"Elkins","AR","-94.0082547","36.0014682"
"Pie Town","NM","-108.1347836","34.2983884"
"Carrabelle","FL","-84.6643480","29.8532645"
"Sublette","KS","-100.8437736","37.4816911"
"Lockwood","NY","-76.5499445","42.0911853"
"Marietta","SC","-82.5015120","35.0209502"
"Yale","OK","-96.6991933","36.1142305"
"Wernersville","PA","-76.0804972","40.3300924"
"Johnson","KS","-101.7510047","37.5705725"
"Point Lay","AK","-163.0511111","69.7574999"
"Verona","NY","-75.5707345","43.1381247"
"South Vienna","OH","-83.6124236","39.9270045"
"Jefferson","PA","-80.4986795","40.2859036"
"Greentown","IN","-85.9666534","40.4780940"
"Vega Baja","PR","-66.3876700","18.4443908"
"Huntington","UT","-110.9646113","39.3266354"
"Aurelia","IA","-95.4366701","42.7127600"
"Birchleaf","VA","-82.2720868","37.1773311"
"Mount Summit","IN","-85.3846928","40.0044908"
"Pala","CA","-117.0766965","33.3653102"
"Leroy","MI","-83.5208142","45.2200137"
"Hillsboro","TX","-97.1300061","32.0109886"
"California","MO","-92.5665786","38.6275278"
"Orestes","IN","-85.7280325","40.2694844"
"Franklin","MO","-92.7532411","39.0116954"
"Hoquiam","WA","-123.8893348","46.9809247"
"Shafer","MN","-92.7477114","45.3869076"
"Ingram","KY","-83.7982537","36.7303628"
"Forestville","CA","-122.8902721","38.4735237"
"Smyrna Mills","ME","-68.1641920","46.1294957"
"New Town","MA","-71.2092214","42.3370413"
"Cozad","NE","-99.9873442","40.8597294"
"Forest Ranch","CA","-121.6727541","39.8821053"
"Moclips","WA","-124.2129577","47.2361952"
"Oak Hill","WV","-81.1487135","37.9723339"
"East Kingston","NH","-71.0167243","42.9256440"
"Bloomdale","OH","-83.5563186","41.1725529"
"Bon Wier","TX","-93.6432310","30.7399237"
"Holmes Beach","FL","-82.7109329","27.4953156"
"East Wenatchee","WA","-120.2931263","47.4156824"
"Wadsworth","NV","-119.2854477","39.6338011"
"Otis","LA","-92.7279250","31.2154607"
"Belpre","KS","-99.1003824","37.9500155"
"Oak Ridge","MO","-89.7298202","37.5011614"
"Delbarton","WV","-82.1840239","37.7106581"
"Tenino","WA","-122.8529094","46.8567662"
"Center Cross","VA","-76.7788496","37.8045832"
"Gifford","PA","-78.5964139","41.8581186"
"Berea","KY","-84.2963223","37.5686940"
"Six Mile Run","PA","-78.1814992","40.1629049"
"Cottleville","MO","-90.6537510","38.7540500"
"Hunt","TX","-99.3378238","30.0707640"
"Mounds","IL","-89.1978530","37.1142176"
"Creston","IA","-94.3613474","41.0586002"
"Guston","KY","-86.2219159","37.8928444"
"Runnemede","NJ","-75.0679497","39.8523358"
"Bradford","IL","-89.6575977","41.1772593"
"South Wilmington","IL","-88.2767260","41.1728100"
"Bigfork","MT","-114.0726134","48.0632864"
"Coaldale","CO","-105.7577836","38.3655533"
"Milan","IN","-85.1313464","39.1211656"
"Stockton","CA","-121.2907796","37.9577016"
"Sycamore Valley","OH","-81.2434463","39.6664618"
"Hurt","VA","-79.2964125","37.0926426"
"Eureka","MO","-90.6279044","38.5025537"
"Dunlap","CA","-119.1209469","36.7382810"
"Cayuga","NY","-76.7263397","42.9189555"
"Milan","OH","-82.6054547","41.2975519"
"Bondville","IL","-88.3694996","40.1133655"
"Hogansburg","NY","-74.6632416","44.9739364"
"Sonoita","AZ","-110.6553594","31.6795337"
"Fleming","GA","-81.4264990","31.8807663"
"Bloomville","NY","-74.8076575","42.3334161"
"Croswell","MI","-82.6210380","43.2755809"
"North Miami Beach","FL","-80.1625463","25.9331488"
"Wyco","WV","-81.3428799","37.5990033"
"Brook Park","MN","-93.0731440","45.9489270"
"Freeland","MI","-84.1227598","43.5250265"
"Vanleer","TN","-87.4439002","36.2350562"
"Dunkirk","MD","-76.6605187","38.7217837"
"Hillsdale","OK","-97.9914503","36.5630870"
"Sutton","ND","-98.4392642","47.4019396"
"Cedar Vale","KS","-96.5000112","37.1042039"
"Alamosa","CO","-105.8700214","37.4694491"
"Ridgefield","NJ","-74.0087505","40.8342669"
"New Holland","PA","-76.0852270","40.1017643"
"Ridgeville","SC","-80.3153738","33.0957230"
"Galata","MT","-111.3522141","48.4755415"
"Hastings","MN","-92.8532870","44.7269400"
"Browns Mills","NJ","-74.5829331","39.9726147"
"Williamsville","VT","-72.6789819","42.9467474"
"Sardis","OH","-80.9126022","39.6228541"
"Kentwood","LA","-90.5089843","30.9382358"
"Squaw Lake","MN","-94.1363333","47.6324527"
"Premier","WV","-81.6437197","37.4223352"
"Lyon Mountain","NY","-73.9115323","44.7247648"
"Dona Ana","NM","-106.8153010","32.3912650"
"Capac","MI","-82.9279880","43.0125274"
"Verda","LA","-92.7729300","31.6998904"
"Stark City","MO","-94.1886120","36.8602180"
"Windham","NY","-74.2520875","42.3073065"
"Frederica","DE","-75.4657542","39.0090017"
"Deanville","TX","-96.7560884","30.4321524"
"Farmer","OH","-84.6305089","41.3831062"
"Claverack","NY","-73.7345686","42.2250876"
"Blackduck","MN","-94.5485790","47.7330101"
"Salol","MN","-95.5708066","48.8660961"
"Henderson","NE","-97.8122722","40.7797332"
"Helena","OH","-83.2915907","41.3411634"
"Thomaston","GA","-84.3265854","32.8881879"
"Middleport","PA","-76.0854908","40.7295342"
"Wolftown","VA","-78.3475063","38.3556843"
"Englewood","CO","-104.9877597","39.6477653"
"Courtland","KS","-97.8928220","39.7813975"
"Centerview","MO","-93.8452176","38.7441778"
"Englewood","OH","-84.3021672","39.8775553"
"Buckland","MA","-72.7917601","42.5923070"
"Makawao","HI","-156.3130556","20.8569444"
"Eola","TX","-100.0892475","31.3987727"
"Hoagland","IN","-84.9916341","40.9478257"
"Nathalie","VA","-78.9472347","36.9348619"
"Mountain Lake","MN","-94.9297089","43.9388460"
"Lindale","TX","-95.4093998","32.5156971"
"Pocahontas","IL","-89.5400849","38.8278248"
"Belt","MT","-110.9302356","47.3869102"
"Chewsville","MD","-77.6349915","39.6428743"
"Yellow Springs","OH","-83.8868740","39.8064486"
"Williston Park","NY","-73.6448513","40.7564900"
"Tilton","NH","-71.5889641","43.4422993"
"Pensacola","FL","-87.2169149","30.4213090"
"Alakanuk","AK","-164.6152778","62.6888889"
"Savoy","IL","-88.2517165","40.0547530"
"Botkins","OH","-84.1805022","40.4678260"
"Austell","GA","-84.6343783","33.8126059"
"Stow","MA","-71.5056199","42.4370374"
"Newburg","MD","-76.9533055","38.3773478"
"Roe","AR","-91.3851265","34.6334296"
"Revere","MO","-91.6776631","40.4950399"
"Fort Ransom","ND","-97.9262128","46.5208041"
"Dayton","NJ","-74.5101536","40.3726070"
"Delavan","IL","-89.5473245","40.3725414"
"Cumby","TX","-95.8394083","33.1373366"
"Robinson","PA","-80.4947910","41.0281153"
"Rosalie","NE","-96.5127130","42.0568680"
"Scottdale","GA","-84.2640889","33.7898269"
"Smithfield","OH","-80.7814725","40.2709027"
"Chester","OK","-98.9209279","36.2164276"
"Woollum","KY","-83.8174221","37.0198117"
"East Lyme","CT","-72.2246550","41.3673320"
"Waynesboro","MS","-88.6461465","31.6748830"
"Felton","DE","-75.5779807","39.0084463"
"Woodson","AR","-92.2109816","34.5292609"
"Gainesville","FL","-82.3248262","29.6516344"
"Omega","OK","-98.1978417","35.8703193"
"Augusta","MO","-90.8820810","38.5725523"
"Thorsby","AL","-86.7158178","32.9156796"
"Florence","AZ","-111.3873431","33.0314508"
"Ortonville","MI","-83.4430002","42.8522506"
"Elton","PA","-78.8022438","40.2797980"
"Holly Ridge","MS","-90.7534280","33.4456727"
"Collinston","UT","-112.0949517","41.7746495"
"Wells","VT","-73.2042744","43.4172937"
"Meadow Creek","WV","-80.9231471","37.8101173"
"Saginaw","MO","-94.4682787","37.0239509"
"Buhl","ID","-114.7594946","42.5990714"
"Fort Ritner","IN","-86.2810964","38.7731090"
"Troy Mills","IA","-91.6823925","42.2899905"
"Mc Clellandtown","PA","-79.8667169","39.8870205"
"Olney","MD","-77.0669230","39.1531627"
"Corinth","ME","-69.0340404","45.0002251"
"Lane","SD","-98.4250897","44.0697111"
"Olivet","SD","-97.6753449","43.2408240"
"Chunchula","AL","-88.2005597","30.9218505"
"Gleason","TN","-88.6125545","36.2136731"
"Benoit","WI","-91.0768585","46.5018907"
"Alburg","VT","-73.3001312","44.9750399"
"Round Pond","ME","-69.4611586","43.9478596"
"Sumner","WA","-122.2403966","47.2031566"
"Ola","ID","-116.2926358","44.1782228"
"Eastaboga","AL","-86.0213586","33.6059367"
"Whitwell","TN","-85.5191323","35.2014631"
"Waukon","IA","-91.4756950","43.2694208"
"Naytahwaush","MN","-95.6261409","47.2627371"
"Cedarburg","WI","-87.9875898","43.2966716"
"Colona","IL","-90.3531827","41.4839233"
"Miller City","IL","-89.3561914","37.1108835"
"Lyndon","KS","-95.6844290","38.6100099"
"Bergman","AR","-93.0076743","36.3161809"
"Center Point","WV","-80.6353765","39.3917510"
"Chicago Park","CA","-120.9661110","39.1452780"
"Port Chester","NY","-73.6656834","41.0017643"
"Clarcona","FL","-81.4986832","28.6127776"
"Suffern","NY","-74.1495889","41.1148179"
"Saint Joseph","IL","-88.0417048","40.1117007"
"Orocovis","PR","-66.3910037","18.2269005"
"Goochland","VA","-77.8852740","37.6843129"
"Ennis","MT","-111.7296968","45.3488165"
"Otterville","MO","-93.0021426","38.6997409"
"Pettus","TX","-97.8022219","28.6180446"
"Pilot Knob","MO","-90.6404007","37.6211611"
"Beaumont","KY","-85.6519144","36.8756122"
"Milford","UT","-113.0107892","38.3969108"
"Glen Haven","CO","-105.4491614","40.4538722"
"Provo","KY","-86.8283254","37.2331008"
"Coburn","PA","-78.4297360","40.4953483"
"Hughson","CA","-120.8660408","37.5968764"
"Sweet Water","AL","-87.8675103","32.0973707"
"Canaan","VT","-71.5384186","44.9961574"
"Orgas","WV","-81.5723372","38.0584382"
"Mansfield","PA","-77.0774680","41.8072961"
"Hot Springs","NC","-82.8290318","35.8923253"
"Dewey","AZ","-112.2412739","34.5300253"
"Arab","AL","-86.4958219","34.3181497"
"West Medford","MA","-71.1328312","42.4223183"
"Reva","VA","-78.1333331","38.4940143"
"Tunkhannock","PA","-75.9465880","41.5386878"
"Madison","KS","-96.1358290","38.1355772"
"Liberty Center","OH","-84.0088346","41.4433850"
"Adrian","PA","-79.5378231","40.8847863"
"Parrottsville","TN","-83.0923775","36.0092653"
"Leggett","CA","-123.7141884","39.8657071"
"Hiltons","VA","-82.4670941","36.6545454"
"Ocotillo","CA","-115.9941800","32.7386713"
"Glenwood","FL","-81.5267609","30.6610703"
"Lincoln","AR","-61.5344200","-34.8678589"
"Doniphan","MO","-90.8234551","36.6208917"
"Manvel","ND","-97.1764649","48.0777615"
"Blair","OK","-99.3353635","34.7795085"
"Filley","NE","-96.5352970","40.2861111"
"Conover","NC","-81.2186933","35.7065217"
"Shevlin","MN","-95.2592450","47.5307140"
"Pleasantville","OH","-82.5221031","39.8097864"
"Cedar Falls","IA","-92.4454654","42.5277622"
"Fontana","KS","-94.8382948","38.4258511"
"Elmer","LA","-90.8659278","29.8188178"
"Geuda Springs","KS","-97.1492070","37.1141940"
"Wolf","WY","-107.2389653","44.7716355"
"Chase Mills","NY","-75.0807625","44.8489423"
"Owyhee","NV","-116.0987094","41.9476788"
"Stoystown","PA","-78.9552650","40.1033510"
"Rice","VA","-78.2913839","37.2751533"
"Elmdale","KS","-96.6447322","38.3736255"
"Rock Point","MD","-76.8408024","38.2720733"
"Wellsville","NY","-77.9480575","42.1220124"
"Womelsdorf","PA","-76.1841139","40.3617591"
"Pleasant Hill","OH","-84.3443919","40.0517184"
"Villanueva","NM","-105.3608421","35.2667141"
"Alpha","OH","-84.0232671","39.7117263"
"Perrysville","OH","-82.3115502","40.6575593"
"Worthville","KY","-85.0674516","38.6097865"
"Geraldine","AL","-86.0008078","34.3514798"
"Center","KY","-85.6746822","37.1503823"
"Hesston","KS","-97.4314267","38.1383437"
"Downs","KS","-98.5420098","39.4986215"
"Lamar","AR","-93.3879594","35.4406390"
"Roanoke","TX","-97.2258483","33.0040126"
"West Rockport","ME","-69.1353180","44.1820234"
"Maidens","VA","-77.8819408","37.6690354"
"Rice","WA","-118.1702709","48.4287848"
"Ivor","VA","-76.8996824","36.9040391"
"Meridian","NY","-76.5368855","43.1656227"
"Dayton","MN","-93.5149576","45.2438540"
"Carlton","MN","-92.4231550","46.6602590"
"Beaman","IA","-92.8235341","42.2197079"
"Lake Hill","NY","-74.1870881","42.0673131"
"Branch","AR","-93.9535350","35.3056457"
"Nome","ND","-97.8103807","46.6777529"
"Felton","PA","-76.5644109","39.8548235"
"Lookout","WV","-80.9684309","38.0653899"
"Carefree","AZ","-111.9182030","33.8222611"
"Dakota","IL","-89.5262270","42.3886272"
"Marshville","NC","-80.3670085","34.9884860"
"Pinetops","NC","-77.6377521","35.7884908"
"Folsom","WV","-80.5203706","39.4706406"
"Caspian","MI","-88.6315207","46.0641218"
"Pawnee","TX","-98.0027813","28.6527644"
"Owanka","SD","-102.5873900","44.0222101"
"La Jara","NM","-105.1833428","36.0497590"
"Albany","OR","-123.1059282","44.6365107"
"Peel","AR","-92.7687800","36.4322891"
"Alpine","WY","-111.0136290","43.1608460"
"Barry","IL","-91.0390246","39.6942134"
"Sentinel","OK","-99.1753573","35.1578315"
"Dryden","WA","-120.5609167","47.5412340"
"Marchand","PA","-79.0228117","40.8575642"
"Shattuck","OK","-99.8812321","36.2758728"
"Bakers Summit","PA","-78.4214034","40.2625772"
"Florham Park","NJ","-74.3882072","40.7878780"
"Phelps","NY","-77.0574710","42.9575640"
"Lilliwaup","WA","-123.1143231","47.4634257"
"Clayton","IN","-86.5224984","39.6892129"
"Grenora","ND","-103.9379866","48.6183606"
"Liberty","NE","-96.4830400","40.0850270"
"Algoma","MS","-89.0311739","34.1762179"
"Republic","MO","-93.4801942","37.1200526"
"Mars Hill","NC","-82.5492999","35.8264981"
"Tennessee","IL","-90.8393002","40.4119867"
"Maxeys","GA","-83.1734874","33.7542889"
"Hallock","MN","-96.9464470","48.7744263"
"Ironton","MN","-93.9777621","46.4774631"
"Only","TN","-87.6916880","35.8617315"
"Caulfield","MO","-92.1048770","36.6145065"
"Smithboro","NY","-76.4002163","42.0339631"
"Drift","KY","-82.7476587","37.4803778"
"Townley","AL","-87.4316750","33.8289975"
"Oyens","IA","-96.0577975","42.8202672"
"Harmans","MD","-76.6966355","39.1573304"
"Hanover","MA","-70.8119859","42.1131572"
"Darlington","MO","-94.3960685","40.1983287"
"Gorham","NH","-71.1731310","44.3878391"
"Thompsons Station","TN","-86.9113908","35.8020110"
"Willseyville","NY","-76.3782702","42.2900737"
"Lake Park","GA","-84.2062978","31.5946177"
"Collins Center","NY","-78.8514207","42.4936725"
"Sealevel","NC","-76.3876956","34.8623857"
"Curran","MI","-83.8077651","44.7147340"
"Iliamna","AK","-154.9061111","59.7547222"
"Meade","KS","-100.3401456","37.2855796"
"Brasher Falls","NY","-74.7738030","44.8075536"
"West Boothbay Harbor","ME","-69.6433791","43.8489713"
"Lamberton","MN","-95.2641639","44.2310676"
"Pittsburg","NH","-71.3914688","45.0511571"
"Seiling","OK","-98.9242615","36.1480957"
"Emmons","MN","-93.4882675","43.5018990"
"Cooperstown","NY","-74.9243210","42.7006303"
"East Hampton","CT","-72.5025877","41.5759325"
"Jamesville","NC","-76.8966160","35.8112719"
"Hanna","UT","-110.7651617","40.4041143"
"Price","TX","-94.9429949","32.1340492"
"Baker","NV","-114.1227695","39.0132801"
"Lackawaxen","PA","-74.9860016","41.4820340"
"Hoffman Estates","IL","-88.0797950","42.0428051"
"Allen","MD","-75.6879825","38.2873423"
"Argyle","TX","-97.1833475","33.1212321"
"Hetland","SD","-97.2350687","44.3780244"
"Wishon","CA","-119.5544444","37.2994444"
"Flora Vista","NM","-108.0803484","36.7944478"
"Beaver Meadows","PA","-75.9146444","40.9281419"
"Saratoga","WY","-106.8064263","41.4549621"
"Lamoni","IA","-93.9341158","40.6227770"
"Leary","GA","-84.5138017","31.4857308"
"Greenville","FL","-83.6301544","30.4693739"
"Mc Arthur","OH","-82.4784898","39.2464596"
"Stockholm","WI","-92.2621214","44.4833009"
"Roberts","MT","-109.1676544","45.3596673"
"Hunter","NY","-74.2187541","42.2136987"
"Pago Pago","AS","-170.7008970","-14.2793300"
"Westport","SD","-98.4970402","45.6488645"
"Tatum","SC","-79.5864430","34.6440487"
"Union","IL","-88.0233891","41.4969757"
"Diggins","MO","-92.8543399","37.1725502"
"Canton","MN","-91.9298793","43.5296886"
"Manter","KS","-101.8848960","37.5230727"
"Siloam","NC","-80.5625601","36.2859714"
"Hoven","SD","-99.7770613","45.2435941"
"Bear Mountain","NY","-73.9809300","41.3109490"
"Hartfield","VA","-76.4460588","37.5512484"
"Stockbridge","GA","-84.2338093","33.5442781"
"College Park","MD","-76.9369189","38.9806660"
"Elkhart","IA","-93.5221591","41.7916546"
"Cottontown","TN","-86.5380500","36.4514343"
"Irvington","AL","-86.9291728","34.6398137"
"Monroe","WA","-121.9709579","47.8553772"
"Mayville","ND","-97.3245354","47.4980408"
"Modena","UT","-113.9241411","37.7988558"
"Absaraka","ND","-97.3945341","46.9780313"
"Albany","VT","-72.3798297","44.7308826"
"Thaxton","MS","-89.1781251","34.3076058"
"Kennard","NE","-96.2033513","41.4730512"
"Lyons","OR","-122.6150855","44.7745664"
"Hazel","SD","-97.3795240","44.7596872"
"Crawford","WV","-80.4367541","38.8720428"
"Success","MO","-92.0876590","37.4436567"
"Cataldo","ID","-116.3296149","47.5488066"
"Charlestown","IN","-85.6702406","38.4531200"
"Sublette","IL","-89.2278681","41.6430884"
"Goff","KS","-95.9322154","39.6638854"
"Southmont","NC","-80.2669972","35.6679164"
"Turton","SD","-98.0956464","45.0496880"
"Glennville","GA","-81.9284501","31.9365917"
"Campton","NH","-71.6294780","43.8704110"
"Green Forest","AR","-93.4360188","36.3353472"
"Caledonia","MO","-90.7729061","37.7633820"
"White Salmon","WA","-121.4864619","45.7276194"
"South Bend","TX","-98.6683934","33.0045619"
"Island Falls","ME","-68.2714149","46.0092191"
"Clifford","PA","-75.5987978","41.6489694"
"Preston","WA","-121.9270604","47.5237128"
"Fingal","ND","-97.7903815","46.7605329"
"Valier","PA","-79.0447569","40.9158978"
"Hamlin","PA","-75.3985153","41.4036966"
"Drennen","WV","-80.9981574","38.2706627"
"Polkville","NC","-81.6428725","35.4176278"
"Merrill","OR","-121.6005501","42.0251516"
"Whitewater","WI","-88.7323272","42.8336205"
"Fairfield","ME","-69.5986567","44.5883989"
"New London","NH","-71.9850838","43.4139636"
"Oroville","WA","-119.4356211","48.9390509"
"Wyndmere","ND","-97.1323098","46.2666272"
"Sandwich","IL","-88.6217432","41.6458634"
"West Danville","VT","-72.1950993","44.4095015"
"New Bedford","IL","-89.7206561","41.5128119"
"Nash","TX","-96.8127729","32.2657021"
"San Simeon","CA","-121.1907533","35.6438587"
"Newton Hamilton","PA","-77.8369404","40.3917443"
"Bentonville","VA","-78.3163924","38.8317812"
"Days Creek","OR","-123.1722829","42.9723408"
"Ridgewood","NJ","-74.1165313","40.9792645"
"Aynor","SC","-79.1994874","33.9998881"
"Old Bethpage","NY","-73.4531786","40.7625993"
"Winterville","ME","-68.5711553","46.9703177"
"Niantic","IL","-89.1661942","39.8539297"
"Ayrshire","IA","-94.8327618","43.0391346"
"Mount Sidney","VA","-78.9594723","38.2573517"
"Saint Louisville","OH","-82.4187671","40.1728428"
"Malaga","NJ","-75.0476749","39.5698375"
"Exeter","CA","-119.1420517","36.2960613"
"Glandorf","OH","-84.0791114","41.0289404"
"Elwood","NE","-99.8609545","40.5902839"
"Wellston","OH","-82.5329377","39.1234054"
"Ione","WA","-117.4171886","48.7410261"
"Haworth","NJ","-73.9901383","40.9609315"
"Mentone","TX","-103.5987921","31.7067958"
"Mayfield","NY","-74.2648563","43.1045171"
"Geneva","NY","-76.9777436","42.8689552"
"Ratcliff","AR","-93.8835330","35.3084226"
"Andreas","PA","-75.7924148","40.7517604"
"Cairo","MO","-92.4404603","39.5119787"
"Winnett","MT","-108.3520716","47.0027590"
"Elkland","MO","-93.0310150","37.4430998"
"Hughes Springs","TX","-94.6307585","32.9984620"
"Southwick","MA","-72.7703724","42.0548167"
"Cabot","VT","-72.3123248","44.4014456"
"Aurora","NC","-76.7885430","35.3054469"
"Cascilla","MS","-90.0042546","33.8567814"
"Colfax","WI","-91.7271154","44.9974614"
"Alden","KS","-98.3120105","38.2422335"
"South Lyon","MI","-83.6516063","42.4605900"
"Hovland","MN","-89.9720411","47.8387807"
"Lovell","ME","-70.8917344","44.1267353"
"Emmet","AR","-93.4704521","33.7262253"
"Simpson","LA","-93.0154363","31.2457364"
"Youngsville","NM","-106.5564244","36.1875177"
"Miami","IN","-86.1063810","40.6142064"
"Middleburg","PA","-77.0472027","40.7859166"
"Clines Corners","NM","-105.6691804","35.0094982"
"Raymond","IL","-89.5720367","39.3194941"
"Hindsboro","IL","-88.1336515","39.6850336"
"Seymour","TN","-83.7738960","35.8746750"
"Haverhill","IA","-92.9607541","41.9449889"
"Homer","MN","-91.5565347","44.0213520"
"Cedarville","IL","-89.6331727","42.3758493"
"Valley Mills","TX","-97.4722380","31.6593282"
"New Rockford","ND","-99.1378952","47.6799985"
"Sodus Point","NY","-76.9891355","43.2717322"
"New Alexandria","PA","-79.4183620","40.3934860"
"Shaktoolik","AK","-161.1538889","64.3338889"
"Alexander","NY","-78.2566834","42.9011711"
"Whitehouse","NJ","-74.7443289","40.6184354"
"Redding","CA","-122.3916754","40.5865396"
"Analomink","PA","-75.2204589","41.0512040"
"Lawrenceburg","TN","-87.3347389","35.2423023"
"Herod","IL","-88.4361547","37.5803268"
"Hallsboro","NC","-78.5989015","34.3223912"
"Fort Belvoir","VA","-77.1469880","38.7097100"
"Bridgewater","SD","-97.5075660","43.5516489"
"Valrico","FL","-82.2420317","27.9462615"
"Toccopola","MS","-89.2356273","34.2564961"
"Farson","WY","-109.4585040","42.1226620"
"Sybertsville","PA","-76.0763175","41.0014730"
"Beech Bottom","WV","-80.6514658","40.2264597"
"Bigfoot","TX","-98.8666937","29.0469112"
"Kaneohe","HI","-157.8032990","21.4173510"
"Canova","SD","-97.5045121","43.8810873"
"Laurys Station","PA","-75.5301843","40.7231514"
"Hephzibah","GA","-82.0967857","33.3140311"
"Lamar","CO","-102.6207496","38.0872307"
"Pineville","LA","-92.4343035","31.3224044"
"Oldfield","MO","-93.0401775","36.9783873"
"Lebanon","OH","-84.2029922","39.4353373"
"Christiansburg","OH","-84.0260480","40.0553348"
"Whitewater","MO","-89.7959279","37.2375527"
"Roebling","NJ","-74.7862734","40.1159436"
"North Bend","OH","-84.7480038","39.1525576"
"Mount Pleasant","MI","-84.7675139","43.5978075"
"Milton","ND","-98.0426017","48.6263838"
"Gibson","GA","-82.5954083","33.2334789"
"Heath","MA","-72.8217618","42.6734170"
"Avery","ID","-115.8051549","47.2504791"
"Compton","IL","-89.0812008","41.6944753"
"Roscoe","MT","-109.4965551","45.3496655"
"Columbus Grove","OH","-84.0568896","40.9194961"
"Kettle Island","KY","-83.6051935","36.7906417"
"Caryville","TN","-84.2232612","36.2989682"
"Glenville","WV","-80.8376033","38.9342573"
"Poland","ME","-70.3936675","44.0606281"
"Eden","VT","-72.5456691","44.7072718"
"Avoca","WI","-90.3245687","43.1819330"
"Kaunakakai","HI","-157.0238889","21.0933333"
"Dike","TX","-95.4821740","33.2387240"
"Loyalton","CA","-120.2410385","39.6762936"
"Phillipsburg","NJ","-75.1901761","40.6937099"
"Hambleton","WV","-79.6453386","39.0820511"
"Conifer","CO","-105.3052708","39.5210995"
"Lowber","PA","-79.7708779","40.2459036"
"Bakerton","WV","-77.7630489","39.3628782"
"Driscoll","TX","-97.7486072","27.6744741"
"Falun","KS","-97.7594855","38.6711170"
"Garrison","MT","-112.8200000","46.5291790"
"Rentiesville","OK","-95.4949781","35.5214881"
"Linn","WV","-80.7189884","39.0081465"
"Fernandina Beach","FL","-81.4625919","30.6696818"
"Coon Valley","WI","-91.0131863","43.7021922"
"Barton City","MI","-83.6055341","44.6841792"
