Custer,ID,44.8417604,-113.2369583
Elmore,ID,43.634493,-114.5019707
Franklin,ID,42.342129,-111.5053473
Fremont,ID,44.7337927,-110.454528
Gem,ID,44.2886412,-115.8466869
Gooding,ID,43.1789828,-114.237197
Idaho,ID,46.3966723,-114.6992681
Jefferson,ID,44.0213979,-111.7371295
Jerome,ID,42.843855,-114.0726669
Kootenai,ID,47.996328,-116.109968
Latah,ID,46.9801931,-116.1641819
Lemhi,ID,45.5388657,-112.8985803
Lewis,ID,46.5127579,-115.8931716
Lincoln,ID,43.3100096,-113.6572031
Madison,ID,43.8796545,-111.3022554
Minidoka,ID,43.102251,-113.068575
Nez Perce,ID,46.6637764,-116.1106384
Oneida,ID,42.4699066,-112.0122717
Owyhee,ID,43.2054738,-115.0378141
Payette,ID,44.1487573,-116.464421
Power,ID,43.0144765,-112.2562145
Shoshone,ID,47.6579052,-114.8859925
Teton,ID,43.8946202,-111.6617322
Twin Falls,ID,42.8609185,-113.6514165
Valley,ID,45.4238952,-114.768163
Washington,ID,44.6205706,-116.2426231
Adams,IL,40.3305098,-90.6230644
Alexander,IL,37.3091473,-89.104511
Bond,IL,39.0417812,-89.2180989
Boone,IL,42.4803021,-88.5701818
Brown,IL,40.0747048,-90.4591561
Bureau,IL,41.6273601,-88.9619801
Calhoun,IL,39.4495798,-90.1460954
Carroll,IL,42.1710375,-89.7065611
Cass,IL,40.0766038,-90.0058854
Champaign,IL,40.4859995,-87.7338807
Christian,IL,39.7047048,-89.0665766
Clark,IL,39.5202717,-87.5202145
Clay,IL,38.8670814,-88.3004122
Clinton,IL,38.707893,-89.3690458
Coles,IL,39.6935099,-87.9899995
Cook,IL,42.0035411,-87.1853164
Crawford,IL,39.1884648,-87.5202145
Cumberland,IL,39.4034373,-87.951041
DeKalb,IL,41.9658795,-88.4547776
De Witt,IL,40.3172961,-88.6469412
Douglas,IL,39.8988625,-87.951041
DuPage,IL,41.9572824,-87.8339574
Edgar,IL,39.8503187,-87.5202145
Edwards,IL,38.5665065,-87.7948602
Effingham,IL,39.2006613,-88.3004122
Fayette,IL,39.2054315,-88.7618144
Ford,IL,40.7698214,-87.6949222
Franklin,IL,38.1562364,-88.6469412
Fulton,IL,40.8239243,-89.7122286
Gallatin,IL,37.8518753,-87.9899995
Greene,IL,39.5407983,-90.1187166
Grundy,IL,41.4839337,-88.1454853
Hamilton,IL,38.1947612,-88.3004122
Hancock,IL,40.6563595,-90.6230644
Hardin,IL,37.6410119,-88.1066662
Henderson,IL,40.9684935,-90.687728
Henry,IL,41.4949459,-89.8185579
Iroquois,IL,41.0438721,-87.1853164
Jackson,IL,37.8629096,-89.0665766
Jasper,IL,39.1939937,-87.8339574
Jefferson,IL,38.3668453,-88.6085792
Jersey,IL,39.2089431,-90.1187166
Jo Daviess,IL,42.4467555,-89.9683474
Johnson,IL,37.5620287,-88.6469412
Kane,IL,42.120443,-88.1454853
Kankakee,IL,41.3133297,-87.5202145
Kendall,IL,41.6841709,-88.1842695
Knox,IL,41.0124899,-89.9683474
Lake,IL,42.5540335,-87.1064003
La Salle,IL,41.7035279,-88.4291489
Lawrence,IL,38.8549155,-87.5202145
Lee,IL,41.8121853,-89.0665766
Livingston,IL,41.1383184,-88.0442934
Logan,IL,40.1978383,-89.0665766
McDonough,IL,40.5243539,-90.4211858
McHenry,IL,42.4358972,-88.1454853
McLean,IL,40.8186066,-88.3524604
Macon,IL,40.0317391,-88.7618144
Macoupin,IL,39.3756657,-89.6692045
Madison,IL,39.0429342,-89.6692045
Marion,IL,38.8704601,-88.6085792
Marshall,IL,41.1318979,-89.104511
Mason,IL,40.4991601,-89.4130857
Massac,IL,37.3898083,-88.493281
Menard,IL,40.158715,-89.5569168
Mercer,IL,41.3326959,-90.4211858
Monroe,IL,38.4142714,-89.9308456
Montgomery,IL,39.5123784,-88.9619801
Morgan,IL,39.8712764,-89.9683474
Moultrie,IL,39.7394716,-88.3390563
Ogle,IL,42.1295211,-89.0665766
Peoria,IL,40.8508183,-89.519415
Perry,IL,38.2016315,-89.0665766
Piatt,IL,40.1908669,-88.3004122
Pike,IL,39.8409399,-90.3171626
Pope,IL,37.5587904,-88.3390563
Pulaski,IL,37.393214,-88.8763678
Putnam,IL,41.3055635,-89.1566657
Randolph,IL,38.3435137,-89.2632962
Richland,IL,38.8604304,-87.8339574
Rock Island,IL,41.6671009,-90.0513714
St. Clair,IL,38.5405861,-89.6692045
Saline,IL,37.8560597,-88.3004122
Sangamon,IL,40.0077722,-89.112927
Schuyler,IL,40.3207073,-90.3832514
Scott,IL,39.7468959,-90.2318728
Shelby,IL,39.6734409,-88.3524604
Stark,IL,41.2140022,-89.5569168
Stephenson,IL,42.4463649,-89.3690458
Tazewell,IL,40.8229538,-88.9619801
Union,IL,37.6501373,-89.0286063
Vermilion,IL,40.3949498,-87.1853164
Wabash,IL,38.5623802,-87.5595527
Warren,IL,41.0107301,-90.4211858
Washington,IL,38.5386647,-89.0665766
Wayne,IL,38.5297765,-88.1454853
White,IL,38.1905643,-87.9899995
Whiteside,IL,41.8935822,-89.5943824
Will,IL,41.7723163,-87.5778386
Williamson,IL,37.8594099,-88.6085792
Winnebago,IL,42.4439918,-88.914481
Woodford,IL,40.8480732,-88.914481
Adams,IN,40.8600836,-84.6423587
Allen,IN,41.2276702,-84.7672272
Bartholomew,IN,39.3450005,-85.6334363
Benton,IN,40.7801087,-87.0852411
Blackford,IN,40.5671216,-85.1855624
Boone,IN,40.1472183,-86.2435358
Brown,IN,39.3132351,-85.9190571
Carroll,IN,40.6779453,-86.2839486
Cass,IN,40.9548754,-86.0815573
Clark,IN,38.5889704,-85.4695184
Clay,IN,39.5065021,-86.8861707
Clinton,IN,40.4736367,-86.2435358
Crawford,IN,38.4454133,-86.2030903
Daviess,IN,38.8412129,-86.8861707
Dearborn,IN,39.3095769,-84.7256352
Decatur,IN,39.4555994,-85.2639052
De Kalb,IN,41.5476419,-84.7672272
Delaware,IN,40.3944575,-85.1401581
Dubois,IN,38.4977751,-86.5659153
Elkhart,IN,41.7395771,-85.5925048
Fayette,IN,39.7294749,-84.8918176
Floyd,IN,38.3569586,-85.7614957
Fountain,IN,40.2902645,-87.005714
Franklin,IN,39.5611694,-84.8087883
Fulton,IN,41.1549733,-86.040981
Gibson,IN,38.4737286,-87.3230099
Grant,IN,40.6087313,-85.4284592
Greene,IN,39.1707226,-86.72631
Hamilton,IN,40.1738282,-85.7968416
Hancock,IN,39.9619648,-85.5925048
Harrison,IN,38.3103333,-85.9190571
Hendricks,IN,39.9435044,-86.2839486
Henry,IN,40.1071668,-85.0988462
Howard,IN,40.5839976,-85.8783509
Huntington,IN,40.9261469,-85.2639052
Jackson,IN,39.0182744,-85.7968416
Jasper,IN,41.2730036,-86.6300519
Jay,IN,40.5822532,-84.7672272
Jefferson,IN,38.9142005,-85.2226877
Jennings,IN,39.1301226,-85.4284592
Johnson,IN,39.601471,-85.8783509
Knox,IN,38.9448256,-86.9085142
Kosciusko,IN,41.4204794,-85.5925048
Lagrange,IN,41.7621751,-85.1401581
Lake,IN,41.7566369,-86.7893756
La Porte,IN,41.6424194,-86.6535373
Lawrence,IN,38.9907825,-86.2435358
Madison,IN,40.2832633,-85.4284592
Marion,IN,39.9731409,-85.9190571
Marshall,IN,41.4370054,-86.0815573
Martin,IN,38.8329905,-86.5659153
Miami,IN,40.905167,-85.7968416
Monroe,IN,39.3233867,-86.2435358
Montgomery,IN,40.1564624,-86.5659153
Morgan,IN,39.6492776,-86.0815573
Newton,IN,41.1049672,-87.164633
Noble,IN,41.5614596,-85.0988462
Ohio,IN,39.0111201,-84.832887
Orange,IN,38.6564494,-86.2435358
Owen,IN,39.4982393,-86.5659153
Parke,IN,39.8365185,-86.8861707
Perry,IN,38.1564206,-86.4049895
Pike,IN,38.5508125,-87.005714
Porter,IN,41.7916215,-86.590137
Posey,IN,38.1425788,-87.6381263
Pulaski,IN,41.1303459,-86.5659153
Putnam,IN,39.8282374,-86.5659153
Randolph,IN,40.2568348,-84.7672272
Ripley,IN,39.2370934,-84.9747226
Rush,IN,39.7855024,-85.2639052
St. Joseph,IN,41.7561259,-86.0815573
Scott,IN,38.8399917,-85.4695184
Shelby,IN,39.6329169,-85.5925048
Spencer,IN,38.1238411,-86.7663254
Starke,IN,41.4056037,-86.3646755
Steuben,IN,41.7448879,-84.7256352
Sullivan,IN,39.2227527,-87.164633
Switzerland,IN,38.9808551,-84.8087883
Tippecanoe,IN,40.4828986,-86.5659153
Tipton,IN,40.4186215,-85.7968416
Union,IN,39.7324566,-84.7704181
Vanderburgh,IN,38.2210019,-87.3230099
Vermillion,IN,39.9881348,-87.224088
Vigo,IN,39.5543235,-87.164633
Wabash,IN,40.9383877,-85.5925048
Warren,IN,40.4552265,-87.0852411
Warrick,IN,38.2140756,-87.005714
Washington,IN,38.8137172,-85.9190571
Wayne,IN,39.9688415,-84.7256352
Wells,IN,40.912887,-84.9332857
White,IN,40.8118133,-86.72631
Whitley,IN,41.2479796,-85.2639052
Allen,KS,38.0842404,-95.0541317
Anderson,KS,38.4209387,-95.0541317
Atchison,KS,39.7075945,-95.0959688
Barber,KS,37.5137349,-98.2358791
Barton,KS,38.6396515,-98.4039398
Bourbon,KS,37.9366473,-94.5544767
Brown,KS,39.9071299,-95.2216623
Butler,KS,38.1462856,-96.3228623
Chase,KS,38.4407337,-96.3222199
Chautauqua,KS,37.3159225,-96.0239676
Cherokee,KS,37.2564785,-94.5544767
Cheyenne,KS,40.0616061,-101.2857237
Clark,KS,37.4577395,-99.5563747
Clay,KS,39.485841,-96.9229072
Cloud,KS,39.6172175,-97.4421084
Coffey,KS,38.3971159,-95.5581697
Comanche,KS,37.3315429,-99.0224395
Cowley,KS,37.5496435,-96.4086759
Crawford,KS,37.5973841,-94.5544767
Decatur,KS,39.8851636,-100.2734927
Dickinson,KS,39.1281232,-96.6667884
Doniphan,KS,39.9615369,-94.9288031
Douglas,KS,39.0495645,-95.0123249
Edwards,KS,38.0067618,-99.0224395
Elk,KS,37.5353394,-95.8965797
Ellis,KS,39.0072189,-99.0224395
Ellsworth,KS,38.7545829,-97.9651791
Finney,KS,38.3431084,-100.3780723
Ford,KS,37.9361544,-99.3002559
Franklin,KS,38.7559465,-95.0541317
Geary,KS,39.1370776,-96.5361167
Gove,KS,39.2043536,-100.0173739
Graham,KS,39.4578067,-99.5563747
Grant,KS,37.6660531,-100.9962604
Gray,KS,37.8252322,-100.1835372
Greeley,KS,38.7527968,-101.2857237
Greenwood,KS,38.1837878,-95.6404609
Hamilton,KS,38.1147632,-101.5418425
Harper,KS,37.2518392,-97.7903997
Harvey,KS,38.1430635,-97.095537
Haskell,KS,37.700218,-100.6341911
Hodgeman,KS,38.4232481,-99.4789878
Jackson,KS,39.5619124,-95.5581697
Jefferson,KS,39.4208149,-95.0541317
Jewell,KS,39.9091017,-97.9651791
Johnson,KS,38.9843209,-94.5959448
Kearny,KS,38.3088556,-100.7401416
Kingman,KS,37.7484569,-97.9651791
Kiowa,KS,37.6699636,-99.0224395
Labette,KS,37.4058523,-95.0541317
Lane,KS,38.5692073,-100.2734927
Leavenworth,KS,39.3095769,-94.7621272
Lincoln,KS,39.2519618,-97.9651791
Linn,KS,38.2742467,-94.5544767
Logan,KS,39.2276116,-100.649498
Lyon,KS,38.6870537,-95.6404609
McPherson,KS,38.4563806,-97.4421084
Marion,KS,38.6289001,-96.6667884
Marshall,KS,39.8549062,-96.2368609
Meade,KS,37.4117819,-100.0936707
Miami,KS,38.7774821,-94.5544767
Mitchell,KS,39.5814005,-97.9651791
Montgomery,KS,37.3822458,-95.5581697
Morris,KS,38.8536477,-96.4076932
Morton,KS,37.275533,-101.5418425
Nemaha,KS,39.8822403,-95.7271389
Neosho,KS,37.7458713,-95.0541317
Ness,KS,38.7559326,-99.4789878
Norton,KS,39.9329878,-99.7351066
Osage,KS,38.740286,-95.3896763
Osborne,KS,39.5429236,-98.4919979
Ottawa,KS,39.2876962,-97.4421084
Pawnee,KS,38.3419168,-99.0224395
Phillips,KS,39.9037277,-99.1111896
Pottawatomie,KS,39.6730066,-95.8103696
Pratt,KS,37.7105418,-98.4919979
Rawlins,KS,40.1336229,-100.5589382
Reno,KS,38.2379441,-97.5342809
Republic,KS,39.9449962,-97.4421084
Rice,KS,38.4208758,-97.9651791
Riley,KS,39.6441345,-96.3228623
Rooks,KS,39.5017404,-99.0224395
Rush,KS,38.6754089,-99.0224395
Russell,KS,39.0482552,-98.4919979
Saline,KS,38.9564488,-97.4421084
Scott,KS,38.7019913,-100.6341911
Sedgwick,KS,37.7949456,-97.2686055
Seward,KS,37.3630431,-100.6341911
Shawnee,KS,39.2312687,-95.5581697
Sheridan,KS,39.4850057,-100.1835372
Sherman,KS,39.5739843,-101.2857237
Smith,KS,39.8705409,-98.4919979
Stafford,KS,38.2153076,-98.4919979
Stanton,KS,37.780275,-101.5418425
Stevens,KS,37.3289875,-100.9962604
Sumner,KS,37.5073854,-97.0991841
Thomas,KS,39.6457687,-100.5589382
Trego,KS,39.1286573,-99.5563747
Wabaunsee,KS,39.1865049,-95.6404609
Wallace,KS,39.2467714,-101.2857237
Washington,KS,40.1149393,-96.6667884
Wichita,KS,38.6498202,-101.177796
Wilson,KS,37.722189,-95.5581697
Woodson,KS,38.060486,-95.5581697
Wyandotte,KS,39.1679213,-94.6410992
Adair,KY,37.2187044,-85.057503
Allen,KY,36.9079317,-85.9597309
Anderson,KY,38.1391975,-84.7256352
Ballard,KY,37.1783643,-88.7618144
Barren,KY,37.1101891,-85.5925048
Bath,KY,38.247158,-83.4637948
Bell,KY,36.8840513,-83.3787242
Boone,KY,39.132675,-84.4754375
Bourbon,KY,38.3572044,-83.9717608
Boyd,KY,38.4532643,-82.5634835
Boyle,KY,37.7938145,-84.5589593
Bracken,KY,38.8508716,-83.8029102
Breathitt,KY,37.6773946,-83.0800692
Breckinridge,KY,37.9391335,-86.2030903
Bullitt,KY,38.1247879,-85.4284592
Butler,KY,37.350692,-86.4452706
Caldwell,KY,37.2922647,-87.6381263
Calloway,KY,36.7833937,-88.0289232
Campbell,KY,39.0340006,-84.1401347
Carlisle,KY,36.9634492,-88.7235588
Carroll,KY,38.8140773,-84.8087883
Carter,KY,38.4604009,-82.7800188
Casey,KY,37.4575952,-84.6423587
Christian,KY,36.9838012,-87.2042782
Clark,KY,38.1005687,-83.8873948
Clay,KY,37.3159225,-83.4637948
Clinton,KY,36.8693466,-84.8918176
Crittenden,KY,37.5091171,-87.8339574
Cumberland,KY,36.9205057,-85.0988462
Daviess,KY,37.8718604,-86.8462558
Edmonson,KY,37.3362479,-85.9597309
Elliott,KY,38.2977528,-82.8658886
Estill,KY,37.8386639,-83.7183074
Fayette,KY,38.2010782,-84.2241418
Fleming,KY,38.5385413,-83.421274
Floyd,KY,37.6869611,-82.5217391
Franklin,KY,38.3881711,-84.6423587
Fulton,KY,36.7063089,-88.8763678
Gallatin,KY,38.8686421,-84.6215204
Garrard,KY,37.782556,-84.3080282
Grant,KY,38.795802,-84.3917936
Graves,KY,36.8317997,-88.4547776
Grayson,KY,37.5970819,-86.122101
Green,KY,37.3989729,-85.3050912
Greenup,KY,38.706022,-82.694037
Hancock,KY,37.9689671,-86.5056302
Hardin,KY,37.9387085,-85.4999197
Harlan,KY,37.0316833,-82.9516457
Harrison,KY,38.5730156,-84.0980861
Hart,KY,37.4519913,-85.5925048
Henderson,KY,37.8825577,-87.3230099
Henry,KY,38.5665622,-84.8918176
Hickman,KY,36.7913208,-88.7235588
Hopkins,KY,37.4571604,-87.3230099
Jackson,KY,37.5440139,-83.7606235
Jefferson,KY,38.3339837,-85.3873682
Jessamine,KY,38.0363201,-84.3080282
Johnson,KY,37.9457542,-82.6079435
Kenton,KY,39.12502,-84.3080282
Knott,KY,37.4879045,-82.7370419
Knox,KY,37.0686414,-83.6335869
Larue,KY,37.6604205,-85.4695184
Laurel,KY,37.2116636,-83.9295927
Lawrence,KY,38.1931207,-82.5217391
Lee,KY,37.7407553,-83.4637948
Leslie,KY,37.2121424,-83.1228201
Letcher,KY,37.2675604,-82.6079435
Lewis,KY,38.6475349,-83.1228201
Lincoln,KY,37.6166749,-84.3917936
Livingston,KY,37.3851221,-88.1066662
Logan,KY,37.0125228,-86.6060639
Lyon,KY,37.1671246,-87.8339574
McCracken,KY,37.1754436,-88.4547776
McCreary,KY,36.8403608,-84.2241418
McLean,KY,37.7058141,-87.005714
Madison,KY,37.8553936,-84.0560076
Magoffin,KY,37.8716175,-82.7800188
Marion,KY,37.7264765,-84.9747226
Marshall,KY,37.0000888,-88.1454853
Martin,KY,37.9243373,-82.2624649
Mason,KY,38.75876,-83.6335869
Meade,KY,38.1007735,-85.9597309
Menifee,KY,38.0742111,-83.3787242
Mercer,KY,37.9667408,-84.6423587
Metcalfe,KY,37.1456826,-85.3873682
Monroe,KY,36.891407,-85.4695184
Montgomery,KY,38.1719443,-83.6335869
Morgan,KY,38.055282,-83.0372898
Muhlenberg,KY,37.3193617,-86.8861707
Nelson,KY,37.9057427,-85.2226877
Nicholas,KY,38.5165831,-83.8029102
Ohio,KY,37.7935446,-86.3097965
Oldham,KY,38.4958633,-85.2226877
Owen,KY,38.6361146,-84.5589593
Owsley,KY,37.5711283,-83.4637948
Pendleton,KY,38.8674761,-84.1401347
Perry,KY,37.4579202,-82.9516457
Pike,KY,37.7670022,-81.9630381
Powell,KY,37.9789218,-83.5699696
Pulaski,KY,37.369652,-84.0099813
Robertson,KY,38.5922368,-83.90983
Rockcastle,KY,37.516046,-84.0560076
Rowan,KY,38.3172743,-83.2082363
Russell,KY,37.1231288,-84.8087883
Scott,KY,38.4571719,-84.3080282
Shelby,KY,38.3180125,-84.9747226
Simpson,KY,36.9200633,-86.3646755
Spencer,KY,38.1528399,-85.057503
Taylor,KY,37.4747019,-85.057503
Todd,KY,36.9766199,-86.8861707
Trigg,KY,36.990095,-87.5202145
Trimble,KY,38.6710548,-85.1855624
Union,KY,37.805064,-87.7165622
Warren,KY,37.1310706,-86.2435358
Washington,KY,37.8926365,-84.8918176
Wayne,KY,36.90009,-84.6006744
Webster,KY,37.6307405,-87.4808419
Whitley,KY,36.8692918,-83.9295927
Wolfe,KY,37.8961026,-83.2082363
Woodford,KY,38.2125744,-84.4754375
Acadia,LA,30.3838641,-92.1252433
Allen,LA,30.7423107,-92.6015917
Ascension,LA,30.3559028,-90.687728
Assumption,LA,30.0778631,-90.8408212
Avoyelles,LA,31.2768395,-91.5542821
Beauregard,LA,31.0674789,-92.8266541
Bienville,LA,32.5613324,-92.7614524
Bossier,LA,33.0549056,-93.1500863
Caddo,LA,32.9139304,-93.3532927
Calcasieu,LA,30.5170101,-92.8266541
Caldwell,LA,32.218136,-91.8104009
Cameron,LA,30.1526683,-92.6657283
Catahoula,LA,32.0085795,-91.3976862
Claiborne,LA,32.9222404,-92.7614524
Concordia,LA,31.7849041,-91.1249774
De Soto,LA,32.3332534,-93.1500863
East Baton Rouge,LA,30.7229524,-90.8408212
East Carroll,LA,32.9071026,-90.9944814
East Feliciana,LA,30.9990472,-90.7642036
Evangeline,LA,30.9354324,-92.1252433
Franklin,LA,32.3757656,-91.0861583
Grant,LA,31.9976787,-92.0273654
Iberia,LA,29.8095527,-91.2416441
Iberville,LA,30.5977443,-90.8925873
Jackson,LA,32.3908561,-92.2834842
Jefferson,LA,29.9596942,-89.599832
Jefferson Davis,LA,30.421305,-92.5617103
Lafayette,LA,30.3437067,-91.7712002
Lafourche,LA,30.0049142,-90.0135447
La Salle,LA,31.8520147,-91.9675479
Lincoln,LA,32.7491647,-92.442268
Livingston,LA,30.587822,-90.4211858
Madison,LA,32.7409912,-90.776866
Morehouse,LA,33.0958584,-91.2416441
Natchitoches,LA,31.9834768,-92.6657283
Orleans,LA,30.2670003,-89.6318116
Ouachita,LA,32.5777498,-91.9675479
Plaquemines,LA,29.6348325,-88.9619801
Pointe Coupee,LA,30.9170285,-91.0861583
Rapides,LA,31.4512035,-92.0273654
Red River,LA,32.2354305,-93.1230869
Richland,LA,32.6897337,-91.2806026
Sabine,LA,31.7933035,-92.9881078
St. Bernard,LA,30.1889026,-88.8104578
St. Charles,LA,30.081968,-90.0810701
St. Helena,LA,30.9554089,-90.4211858
St. James,LA,30.1723903,-90.5352039
St. John the Baptist,LA,30.2661474,-90.2318728
St. Landry,LA,30.9104863,-91.5542821
St. Martin,LA,30.5475751,-91.2416441
St. Mary,LA,29.8132544,-90.9312314
St. Tammany,LA,30.7431075,-89.4130857
Tangipahoa,LA,30.9262346,-89.8625978
Tensas,LA,32.2283653,-91.0329848
Terrebonne,LA,29.5410837,-90.2410433
Union,LA,33.4415645,-92.0273654
Vermilion,LA,30.1693141,-91.8691245
Vernon,LA,31.4371396,-92.6657283
Washington,LA,30.9571455,-89.8185579
Webster,LA,33.0638785,-92.8266541
West Baton Rouge,LA,30.6288626,-91.0715234
West Carroll,LA,32.9045937,-91.2260294
West Feliciana,LA,30.9954705,-91.1487061
Winn,LA,32.0710202,-92.4025213
Barnstable,MA,42.0766915,-69.6333429
Berkshire,MA,42.5752681,-72.6699247
Bristol,MA,42.0594896,-70.632614
Dukes,MA,41.6712169,-70.1570279
Essex,MA,42.9669436,-70.394886
Franklin,MA,42.7931648,-72.1028793
Hampden,MA,42.3815325,-72.1501833
Hampshire,MA,42.6104733,-72.1501833
Middlesex,MA,42.7300388,-70.7751833
Nantucket,MA,41.5535693,-69.490438
Norfolk,MA,42.4407323,-70.632614
Plymouth,MA,42.1771979,-70.2046093
Suffolk,MA,42.4894462,-70.7223374
Worcester,MA,42.6727277,-71.3448955
Allegany,MD,39.7628958,-78.3553811
Anne Arundel,MD,39.2301352,-76.0365856
Baltimore,MD,39.7398728,-76.2214145
Calvert,MD,38.6345419,-76.2464554
Caroline,MD,39.0492833,-75.5972766
Carroll,MD,39.6798777,-76.8003276
Cecil,MD,39.7114135,-75.6902052
Charles,MD,38.8009842,-76.5902526
Dorchester,MD,38.6945029,-75.6661363
Frederick,MD,39.6598751,-76.9579596
Garrett,MD,39.8428203,-78.7779757
Harford,MD,39.7213498,-76.1076097
Howard,MD,39.4253869,-76.7081872
Kent,MD,39.4094525,-75.8758765
Montgomery,MD,39.2930446,-76.9843965
Prince George's,MD,39.0627034,-76.3598585
Queen Anne's,MD,39.3031936,-75.6197577
St. Mary's,MD,38.3864416,-75.8514909
Somerset,MD,38.2266145,-75.5972766
Talbot,MD,38.9194332,-75.8758765
Washington,MD,39.8875652,-77.1871821
Wicomico,MD,38.5339682,-75.4112372
Worcester,MD,38.4386366,-74.9222351
Baltimore city,MD,39.3594362,-76.4841299
Androscoggin,ME,44.4467005,-69.6584661
Aroostook,ME,47.7883891,-66.4276562
Cumberland,ME,44.0703933,-69.8748211
Franklin,ME,45.5409935,-69.3734787
Hancock,ME,45.0834727,-67.3322167
Kennebec,ME,44.7042479,-69.1915902
Knox,ME,44.2533008,-68.4120276
Lincoln,ME,44.3641011,-68.9987934
Oxford,ME,44.9978863,-69.7595813
Penobscot,ME,45.8229506,-67.5561976
Piscataquis,ME,46.2014634,-68.313032
Sagadahoc,ME,44.0742053,-69.2703155
Somerset,ME,46.0888305,-68.9754461
Waldo,ME,44.7647509,-68.6955519
Washington,ME,45.4877922,-66.6532085
York,ME,43.672085,-70.1580145
Alcona,MI,44.9741527,-82.6526625
Alger,MI,47.4128828,-85.484299
Allegan,MI,42.8333821,-85.8254385
Alpena,MI,45.26867,-82.5994366
Antrim,MI,45.0992026,-84.9207907
Arenac,MI,44.2536354,-83.1651552
Baraga,MI,46.9794362,-87.7888025
Barry,MI,42.6668434,-85.0988462
Bay,MI,43.9685097,-83.5045047
Benzie,MI,44.9316109,-85.7848622
Berrien,MI,42.296731,-86.2293998
Branch,MI,42.0241435,-84.7672272
Calhoun,MI,42.3394908,-84.7672272
Cass,MI,42.0625956,-85.7560385
Charlevoix,MI,45.6842847,-84.9252402
Cheboygan,MI,45.7967232,-84.0513907
Chippewa,MI,46.8027475,-83.5687343
Clare,MI,44.1846662,-84.6006744
Clinton,MI,43.0968455,-84.2661001
Crawford,MI,44.7792942,-84.4336307
Delta,MI,45.9611759,-86.4721799
Dickinson,MI,46.2077938,-87.3493722
Eaton,MI,42.7199488,-84.5172137
Emmet,MI,45.890973,-84.4646691
Genesee,MI,43.2079918,-83.421274
Gladwin,MI,44.1610007,-84.0980861
Gogebic,MI,46.9291674,-88.8969989
Grand Traverse,MI,44.9412754,-85.0077864
Gratiot,MI,43.4134743,-84.4336307
Hillsdale,MI,42.0014035,-84.2661001
Houghton,MI,47.5342995,-87.5903434
Huron,MI,44.2031982,-82.3087364
Ingham,MI,42.7780706,-84.0980861
Ionia,MI,43.1196631,-84.7672272
Iosco,MI,44.5955327,-82.5668489
Iron,MI,46.5220521,-87.9780402
Isabella,MI,43.7279475,-84.6006744
Jackson,MI,42.3086013,-84.0980861
Kalamazoo,MI,42.3598921,-85.2639052
Kalkaska,MI,44.7942743,-84.7672272
Kent,MI,43.2702404,-85.0077864
Keweenaw,MI,48.2294853,-87.3004618
Lake,MI,44.0731024,-85.5925048
Lapeer,MI,43.178569,-82.9087813
Leelanau,MI,45.5841263,-85.0488883
Lenawee,MI,41.9762457,-83.7606235
Livingston,MI,42.7520264,-83.5911827
Luce,MI,47.0713434,-84.4888539
Mackinac,MI,46.5170027,-83.971833
Macomb,MI,42.8479043,-82.5648552
Manistee,MI,44.6707288,-85.8254385
Marquette,MI,47.1326115,-86.5349072
Mason,MI,44.2228873,-85.987417
Mecosta,MI,43.7492052,-85.0988462
Menominee,MI,45.7492373,-87.0623901
Midland,MI,43.7042972,-84.0980861
Missaukee,MI,44.494108,-84.7672272
Monroe,MI,42.1064774,-83.2509015
Montcalm,MI,43.4355107,-84.9332857
Montmorency,MI,45.2002148,-83.8841953
Muskegon,MI,43.5425687,-86.2293998
Newaygo,MI,43.8175468,-85.2544269
Oakland,MI,42.8544985,-82.8239504
Oceana,MI,43.9233602,-86.1488707
Ogemaw,MI,44.4546472,-83.9295927
Ontonagon,MI,47.4644876,-88.4930357
Osceola,MI,44.0541717,-85.0988462
Oscoda,MI,44.7548067,-83.9295927
Otsego,MI,45.2250867,-84.392121
Ottawa,MI,43.2138016,-85.5814936
Presque Isle,MI,46.0705841,-82.5733459
Roscommon,MI,44.4791306,-84.4336307
Saginaw,MI,43.6632784,-83.5045047
St. Clair,MI,43.2766892,-82.1361066
St. Joseph,MI,42.0445219,-85.2639052
Sanilac,MI,43.6657466,-82.2224766
Schoolcraft,MI,46.3165163,-85.6781246
Shiawassee,MI,43.080289,-83.9295927
Tuscola,MI,43.7884286,-82.9947827
Van Buren,MI,42.5097286,-85.4999197
Washtenaw,MI,42.4395395,-83.5911827
Wayne,MI,42.5426979,-82.8239504
Wexford,MI,44.5145992,-85.2639052
Aitkin,MN,46.8632325,-92.9414316
Anoka,MN,45.4546548,-92.9635817
Becker,MN,47.1597997,-95.1914181
Beltrami,MN,48.6161611,-93.7146123
Benton,MN,45.8456063,-93.7171667
Big Stone,MN,45.7429422,-95.9601624
Blue Earth,MN,44.2070157,-93.4756051
Brown,MN,44.4847308,-94.1327974
Carlton,MN,46.8068702,-92.172485
Carver,MN,44.9519142,-93.5280315
Cass,MN,47.6973007,-93.206442
Chippewa,MN,45.303695,-95.0434034
Chisago,MN,45.6497656,-92.6989117
Clay,MN,47.121697,-95.9135213
Clearwater,MN,47.9597355,-94.7983284
Cook,MN,48.0843709,-89.4687016
Cottonwood,MN,44.3049459,-94.7980129
Crow Wing,MN,46.8405909,-93.6279323
Dakota,MN,44.9846544,-92.6657283
Dodge,MN,44.1126061,-92.6015917
Douglas,MN,46.051977,-95.1657627
Faribault,MN,43.773926,-93.7317239
